,formation_energy,elem_frac,elem_list,energy,formula,magnetic_moment,spin_index,num_p,num_d,num_f,atomic_rad,atomic_vol,covalent_rad,dipole,eaffinity,num_electrons,atomic_rad_sum_dif,atomic_rad_std_dif,atomic_rad_std,atomic_rad_avg,atomic_rad_max_dif,atomic_vol_sum_dif,atomic_vol_std_dif,atomic_vol_std,atomic_vol_avg,atomic_vol_max_dif,covalentrad_sum_dif,covalentrad_std_dif,covalentrad_std,covalentrad_avg,covalentrad_max_dif,dipole_sum_dif,dipole_std_dif,dipole_std,dipole_avg,dipole_max_dif,eaffinity_sum_dif,eaffinity_std_dif,eaffinity_std,e_affinity_avg,e_affinity_max_dif,numelectron_sum_dif,numelectron_std_dif,numelectron_std,numelectron_avg,numelectron_max_dif,vdwradius_sum_dif,vdwradius_std_dif,vdwradius_std,vdwradius_avg,vdwradius_max_dif,e_negativity_sum_dif,e_negativity_std_dif,e_negativity_std,e_negativity_avg,e_negativity_max_dif,nvalence_sum_dif,nvalence_std_dif,nvalence_std,nvalence_avg,nvalence_max_dif,lastsubshell_avg,cmpd_skew_p,cmpd_skew_d,cmpd_skew_f,cmpd_sigma_p,cmpd_sigma_d,cmpd_sigma_f,frac_f ,std_ion,sum_ion,mean_ion,Born,hardness_mean,hardness_var,Nup_mean,Nup_var,cs_bob,cs_PE,cs_IR,cs_AR,cs_OX
108,-0.926192185,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Ag: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}]","[Element Cr, Element Si, Element Ag, Element Ge, Element Te]",-42.29723466,Cr1Si1Ag1Ge1Te6,2.4931,1,4,11,0,"[130.0, 132.0, 144.0, 137.0, 160.0]","[7.23, 12.1, 10.3, 13.6, 20.5]","[122.0, 115.99999999999999, 128.0, 121.0, 136.0]","[78.4, 37.31, 52.5, 39.43, 37.0]","[0.6659999999999999, 1.3895211, 1.3019999999999998, 1.232712, 1.9708759999999999]","[24, 14, 47, 32, 52]",144,0.769868827,0.005940806,150.3,30,59.68,0.714073585,0.120251151,16.623,13.27,94,0.66364871,0.00302992,130.3,20,195.98,1.032161048,0.104331795,42.964,41.4,5.5331222,0.763467651,0.100332929,1.64154891,1.304876,198,0.589123559,0.174503694,42.9,38,30,0.861111111,0.000122943,207.4,5,30,0.861111111,0.000122943,207.4,5,32,1.001953125,0.170655567,6.1,7,"[((3, 'd'), 3), ((3, 's'), 1), ((4, 'd'), 8), ((4, 's'), 1), ((5, 'p'), 4)]",0,0.29479962,0,1,0.809917355,0,0,0.782304946,42.884894,8.5769788,848.161972,3.28424129,0.028696342,2.6,3.04,48761.52713,1255.48,15.09666667,12.75,4690060.64
109,-0.839342055,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Ag: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}]","[Element Cr, Element Si, Element Ag, Element Sn, Element Te]",-41.59703577,Cr1Si1Ag1Sn1Te6,2.5999,1,4,11,0,"[130.0, 132.0, 144.0, 162.0, 160.0]","[7.23, 12.1, 10.3, 16.3, 20.5]","[122.0, 115.99999999999999, 128.0, 140.0, 136.0]","[78.4, 37.31, 52.5, 42.4, 37.0]","[0.6659999999999999, 1.3895211, 1.3019999999999998, 1.112067, 1.9708759999999999]","[24, 14, 47, 50, 52]",184,0.674740076,0.008558749,152.8,32,65.08,0.595536381,0.122507671,16.893,13.27,124,0.573881374,0.004697159,132.2,24,195.98,0.951837298,0.097818443,43.261,41.4,5.7744122,0.676956379,0.107843256,1.62948441,1.304876,204,0.788975394,0.170322285,44.7,38,54,0.757544582,0.000371882,208,11,54,0.757544582,0.000371882,208,11,32,1.001953125,0.170655567,6.1,7,"[((3, 'd'), 3), ((3, 's'), 1), ((4, 'd'), 8), ((5, 's'), 1), ((5, 'p'), 4)]",0,0.29479962,0,1,0.809917355,0,0,0.911041749,42.265598,8.4531196,848.2831985,3.24075399,0.031988713,2.6,3.04,57182.73025,1398.31,14.57666667,13.05,4731999.56
110,-1.075282522,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Ag: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Cr, Element Si, Element Ag, Element Te, Element P]",-43.23337314,Cr1Si1Ag1Te6P1,2.225,1,4,11,0,"[130.0, 132.0, 144.0, 160.0, 128.0]","[7.23, 12.1, 10.3, 20.5, 17.0]","[122.0, 115.99999999999999, 128.0, 136.0, 111.00000000000001]","[78.4, 37.31, 52.5, 37.0, 24.93]","[0.6659999999999999, 1.3895211, 1.3019999999999998, 1.9708759999999999, 0.746607]","[24, 14, 47, 52, 15]",156,0.840894149,0.007441304,149.4,32,66.48,0.594258599,0.125082768,16.963,13.27,124,0.573881374,0.005152101,129.3,25,244.88,0.763979827,0.159773966,41.514,53.47,6.5053322,0.669106779,0.153115767,1.59293841,1.304876,216,0.727001886,0.278999307,41.2,38,132,1.364554637,0.003211947,204.3,31,132,1.364554637,0.003211947,204.3,31,30,1.027777778,0.142578125,6.2,7,"[((3, 'd'), 3), ((3, 's'), 1), ((4, 'd'), 8), ((5, 'p'), 4), ((3, 's'), 2)]",0,0.29479962,0,1,0.809917355,0,0,0.896547569,45.02560433,9.005120867,848.2234318,3.59157689,0.436709805,2.8,2.96,44019.87203,1353.58,14.87666667,13.9,4806512.42
111,-1.254206985,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element Au: 0.1}]","[Element Cr, Element Si, Element Ge, Element Te, Element Au]",-43.0673288,Cr1Si1Ge1Te6Au1,2.5088,0,4,11,0,"[130.0, 132.0, 137.0, 160.0, 146.0]","[7.23, 12.1, 13.6, 20.5, 10.2]","[122.0, 115.99999999999999, 121.0, 136.0, 124.0]","[78.4, 37.31, 39.43, 37.0, 36.1]","[0.6659999999999999, 1.3895211, 1.232712, 1.9708759999999999, 2.30863]","[24, 14, 32, 52, 79]",148,0.723429511,0.006076153,150.5,30,59.88,0.711309225,0.12124343,16.613,13.27,86,0.865873445,0.002881295,129.9,20,174.06,1.778403502,0.129270594,41.324,42.3,8.046848,0.59637877,0.144392695,1.74221191,1.64263,316,0.665398173,0.32929878,46.1,65,42,0.672335601,0.000215287,207.7,8,42,0.672335601,0.000215287,207.7,8,32,1.001953125,0.170655567,6.1,7,"[((3, 'd'), 3), ((3, 's'), 1), ((4, 's'), 1), ((5, 'p'), 4), ((5, 'd'), 8)]",0,0.29479962,0,1,0.809917355,0,0,0.817835298,43.00753367,8.601506733,848.1534426,3.34851019,0.026307276,2.6,3.04,68894.58439,1858.25,14.94666667,11,4690060.64
112,-2.352086465,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element Ir: 0.1}]","[Element Cr, Element Si, Element Ge, Element Te, Element Ir]",-49.75522069,Cr1Si1Ge1Te6Ir1,3.0097,1,4,9,0,"[130.0, 132.0, 137.0, 160.0, 136.0]","[7.23, 12.1, 13.6, 20.5, 8.54]","[122.0, 115.99999999999999, 121.0, 136.0, 122.0]","[78.4, 37.31, 39.43, 37.0, 51.0]","[0.6659999999999999, 1.3895211, 1.232712, 1.9708759999999999, 1.5638]","[24, 14, 32, 52, 77]",130,1.159763314,0.006045236,149.5,30,63.2,0.701955816,0.141615057,16.447,13.27,82,1.074657942,0.002931527,129.7,20,192.98,1.08087146,0.104868974,42.814,41.4,5.88168,0.650041333,0.098095351,1.66772891,1.304876,308,0.652892562,0.316759678,45.9,63,38,0.679362881,0.000177312,207.6,7,38,0.679362881,0.000177312,207.6,7,24,0.822916667,0.099881094,5.9,5,"[((3, 'd'), 3), ((3, 's'), 1), ((4, 's'), 1), ((5, 'p'), 4), ((5, 'd'), 6)]",0,0,0,1,0.666666667,0,0,0.569498925,41.85368933,8.370737867,847.9514036,3.39713989,0.046460465,3,2.4,54048.38433,1745.99,11.605,11.7,3703260.48
113,-1.137256975,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element Mo: 0.1}]","[Element Cr, Element Si, Element Ge, Element Te, Element Mo]",-50.61056431,Cr1Si1Ge1Te6Mo1,0.0202,1,4,6,0,"[130.0, 132.0, 137.0, 160.0, 139.0]","[7.23, 12.1, 13.6, 20.5, 9.4]","[122.0, 115.99999999999999, 121.0, 136.0, 138.0]","[78.4, 37.31, 39.43, 37.0, 72.5]","[0.6659999999999999, 1.3895211, 1.232712, 1.9708759999999999, 0.748]","[24, 14, 32, 52, 42]",134,0.995154823,0.005882546,149.8,30,61.48,0.698690753,0.130118158,16.533,13.27,118,0.720051709,0.004781763,131.3,22,235.98,0.921138004,0.122204717,44.964,41.4,6.5025462,0.656524466,0.155282922,1.58614891,1.304876,188,0.564622001,0.164485425,42.4,38,54,0.757544582,0.000371882,208,11,54,0.757544582,0.000371882,208,11,12,1.083333333,0.035502959,5.6,2,"[((3, 'd'), 3), ((3, 's'), 1), ((4, 's'), 1), ((5, 'p'), 4), ((4, 'd'), 3)]",0,-0.707106781,0,1,0.5,0,0,0.593466416,40.948826,8.1897652,847.9181835,3.29126089,0.026827934,3.6,3.84,37861.33931,1190.43,11.595,12.1,5209904.16
114,-0.95521221,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element Os: 0.1}]","[Element Cr, Element Si, Element Ge, Element Te, Element Os]",-50.71430228,Cr1Si1Ge1Te6Os1,2.7443,1,4,8,0,"[130.0, 132.0, 137.0, 160.0, 135.0]","[7.23, 12.1, 13.6, 20.5, 8.43]","[122.0, 115.99999999999999, 121.0, 136.0, 129.0]","[78.4, 37.31, 39.43, 37.0, 57.0]","[0.6659999999999999, 1.3895211, 1.232712, 1.9708759999999999, 1.1]","[24, 14, 32, 52, 76]",130,1.184911243,0.006133262,149.4,30,63.42,0.703494103,0.143239655,16.436,13.27,96,0.646592882,0.003117809,130.4,20,204.98,0.929545247,0.104491511,43.414,41.4,5.7985462,0.674074598,0.111355196,1.62134891,1.304876,304,0.64690097,0.310580553,45.8,62,50,0.72,0.000312613,207.9,10,50,0.72,0.000312613,207.9,10,20,0.75,0.071428571,5.8,4,"[((3, 'd'), 3), ((3, 's'), 1), ((4, 's'), 1), ((5, 'p'), 4), ((5, 'd'), 5)]",0,-0.239063147,0,1,0.59375,0,0,0.556067044,41.677426,8.3354852,847.9247118,3.39064089,0.042671911,3.2,2.56,53284.01824,1728.39,12.065,11.55,4132467.04
115,-1.950108665,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element Pd: 0.1}]","[Element Cr, Element Si, Element Ge, Element Te, Element Pd]",-45.67203414,Cr1Si1Ge1Te6Pd1,2.294,0,4,10,0,"[130.0, 132.0, 137.0, 160.0, 137.0]","[7.23, 12.1, 13.6, 20.5, 8.9]","[122.0, 115.99999999999999, 121.0, 136.0, 120.0]","[78.4, 37.31, 39.43, 37.0, 32.0]","[0.6659999999999999, 1.3895211, 1.232712, 1.9708759999999999, 0.562]","[24, 14, 32, 52, 46]",130,1.140532544,0.005974204,149.6,30,62.48,0.698640876,0.136546114,16.483,13.27,84,1.054988662,0.003066957,129.5,20,190.46,1.478588249,0.143173683,40.914,46.4,7.0825462,0.640965327,0.19433756,1.56754891,1.408876,196,0.580070804,0.172052154,42.8,38,28,0.849489796,0.000106632,207.3,5,28,0.849489796,0.000106632,207.3,5,36,1.083333333,0.2109375,6.2,8,"[((3, 'd'), 3), ((3, 's'), 1), ((4, 's'), 1), ((5, 'p'), 4), ((4, 'd'), 7)]",0,0.172800544,0,1,0.74,0,0,0.671041891,42.453636,8.4907272,847.9567043,3.43430389,0.074615771,2.4,3.84,37877.58796,1232.39,11.80875,11.85,3429492.64
116,-2.330101295,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element Pt: 0.1}]","[Element Cr, Element Si, Element Ge, Element Te, Element Pt]",-46.92623753,Cr1Si1Ge1Te6Pt1,2.4546,0,4,10,0,"[130.0, 132.0, 137.0, 160.0, 139.0]","[7.23, 12.1, 13.6, 20.5, 9.1]","[122.0, 115.99999999999999, 121.0, 136.0, 123.0]","[78.4, 37.31, 39.43, 37.0, 44.0]","[0.6659999999999999, 1.3895211, 1.232712, 1.9708759999999999, 2.128]","[24, 14, 32, 52, 78]",134,0.995154823,0.005882546,149.8,30,62.08,0.697987798,0.133890915,16.503,13.27,84,0.959325397,0.002895864,129.8,20,178.98,1.430829914,0.111715761,42.114,41.4,7.324328,0.622639029,0.127614037,1.72414891,1.462,312,0.65906476,0.323,46,64,38,0.679362881,0.000177312,207.6,7,38,0.679362881,0.000177312,207.6,7,28,0.913265306,0.133333333,6,6,"[((3, 'd'), 3), ((3, 's'), 1), ((4, 's'), 1), ((5, 'p'), 4), ((5, 'd'), 7)]",0,0.172800544,0,1,0.74,0,0,0.652759813,42.37095933,8.474191867,848.0051458,3.33990089,0.024710548,2.8,2.56,54822.29824,1813.59,11.685,11.7,3343749.92
117,-2.486093035,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element Rh: 0.1}]","[Element Cr, Element Si, Element Ge, Element Te, Element Rh]",-48.38240498,Cr1Si1Ge1Te6Rh1,3.0114,1,4,9,0,"[130.0, 132.0, 137.0, 160.0, 134.0]","[7.23, 12.1, 13.6, 20.5, 8.3]","[122.0, 115.99999999999999, 121.0, 136.0, 125.0]","[78.4, 37.31, 39.43, 37.0, 58.0]","[0.6659999999999999, 1.3895211, 1.232712, 1.9708759999999999, 1.137]","[24, 14, 32, 52, 45]",130,1.215976331,0.00623843,149.3,30,63.68,0.705617046,0.14520617,16.423,13.27,88,0.791709711,0.002887617,130,20,206.98,0.914529371,0.104867881,43.514,41.4,5.7245462,0.695474143,0.108650458,1.62504891,1.304876,194,0.572962058,0.169816057,42.7,38,28,0.849489796,0.000106632,207.3,5,28,0.849489796,0.000106632,207.3,5,24,0.822916667,0.099881094,5.9,5,"[((3, 'd'), 3), ((3, 's'), 1), ((4, 's'), 1), ((5, 'p'), 4), ((4, 'd'), 6)]",0,0,0,1,0.666666667,0,0,0.557962884,41.71098267,8.342196533,847.9293124,3.28900789,0.027384659,3,2.4,37885.00928,1238.07,11.705,11.7,3777276.48
118,-0.916141142,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element W: 0.1}]","[Element Cr, Element Si, Element Ge, Element Te, Element W]",-52.43925189,Cr1Si1Ge1Te6W1,5.8048,0,4,6,0,"[130.0, 132.0, 137.0, 160.0, 141.0]","[7.23, 12.1, 13.6, 20.5, 9.53]","[122.0, 115.99999999999999, 121.0, 136.0, 137.0]","[78.4, 37.31, 39.43, 37.0, 75.0]","[0.6659999999999999, 1.3895211, 1.232712, 1.9708759999999999, 0.81626]","[24, 14, 32, 52, 74]",138,0.883795421,0.005857143,150,30,61.22,0.699648394,0.128560125,16.546,13.27,114,0.737072946,0.004521511,131.2,21,240.98,0.952947489,0.127134878,45.214,41.4,6.3660262,0.638619073,0.143932709,1.59297491,1.304876,296,0.635546019,0.298417326,45.6,60,58,0.798454221,0.000438167,208.1,12,58,0.798454221,0.000438167,208.1,12,12,1.083333333,0.035502959,5.6,2,"[((3, 'd'), 3), ((3, 's'), 1), ((4, 's'), 1), ((5, 'p'), 4), ((5, 'd'), 3)]",0,-0.707106781,0,1,0.5,0,0,0.557842921,41.286026,8.2572052,847.8939102,3.36159489,0.029869473,3.2,2.56,60322.80511,1608.95,12.77,11.6,4400452.48
119,-1.148007245,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element Au: 0.1}]","[Element Cr, Element Si, Element Sn, Element Te, Element Au]",-42.3477803,Cr1Si1Sn1Te6Au1,2.5972,0,4,11,0,"[130.0, 132.0, 162.0, 160.0, 146.0]","[7.23, 12.1, 16.3, 20.5, 10.2]","[122.0, 115.99999999999999, 140.0, 136.0, 124.0]","[78.4, 37.31, 42.4, 37.0, 36.1]","[0.6659999999999999, 1.3895211, 1.112067, 1.9708759999999999, 2.30863]","[24, 14, 50, 52, 79]",184,0.668832703,0.008481892,153,32,65.28,0.594650814,0.123565116,16.883,13.27,124,0.638917794,0.004952782,131.8,24,180,1.540419136,0.123176297,41.621,42.3,8.288138,0.577029897,0.156268045,1.73014741,1.64263,316,0.642865727,0.273638998,47.9,65,60,0.652777778,0.000429289,208.3,11,60,0.652777778,0.000429289,208.3,11,32,1.001953125,0.170655567,6.1,7,"[((3, 'd'), 3), ((3, 's'), 1), ((5, 's'), 1), ((5, 'p'), 4), ((5, 'd'), 8)]",0,0.29479962,0,1,0.809917355,0,0,0.944947953,42.38823767,8.477647533,848.2686799,3.30502289,0.035189408,2.6,3.04,78907.78752,1903.16,14.42666667,11.9,4731999.56
120,-2.124290825,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element Ir: 0.1}]","[Element Cr, Element Si, Element Sn, Element Te, Element Ir]",-48.91407629,Cr1Si1Sn1Te6Ir1,3.0102,1,4,9,0,"[130.0, 132.0, 162.0, 160.0, 136.0]","[7.23, 12.1, 16.3, 20.5, 8.54]","[122.0, 115.99999999999999, 140.0, 136.0, 122.0]","[78.4, 37.31, 42.4, 37.0, 51.0]","[0.6659999999999999, 1.3895211, 1.112067, 1.9708759999999999, 1.5638]","[24, 14, 50, 52, 77]",184,0.816517013,0.009490741,152,32,68.6,0.608501772,0.144795158,16.717,13.27,124,0.710457856,0.005201535,131.6,24,192.98,1.00102156,0.098425547,43.111,41.4,6.12297,0.595012499,0.106496483,1.65566441,1.304876,308,0.638661663,0.264095649,47.7,63,58,0.65725327,0.000402998,208.2,11,58,0.65725327,0.000402998,208.2,11,24,0.822916667,0.099881094,5.9,5,"[((3, 'd'), 3), ((3, 's'), 1), ((5, 's'), 1), ((5, 'p'), 4), ((5, 'd'), 6)]",0,0,0,1,0.666666667,0,0,0.700881867,41.23439333,8.246878667,848.0743854,3.35365259,0.059572146,3,2.4,70039.92051,1611.22,15.23166667,14,3302780.6
121,-0.935602655,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element Mo: 0.1}]","[Element Cr, Element Si, Element Sn, Element Te, Element Mo]",-49.79556123,Cr1Si1Sn1Te6Mo1,5.9994,0,4,6,0,"[130.0, 132.0, 162.0, 160.0, 139.0]","[7.23, 12.1, 16.3, 20.5, 9.4]","[122.0, 115.99999999999999, 140.0, 136.0, 138.0]","[78.4, 37.31, 42.4, 37.0, 72.5]","[0.6659999999999999, 1.3895211, 1.112067, 1.9708759999999999, 0.748]","[24, 14, 50, 52, 42]",184,0.741198015,0.009021883,152.3,32,66.88,0.594964147,0.132908607,16.803,13.27,128,0.751708984,0.005401031,133.2,24,235.98,0.839069953,0.114402089,45.261,41.4,6.5025462,0.662576181,0.162304079,1.57408441,1.304876,204,0.674836601,0.168337157,44.2,38,66,0.761937557,0.000550605,208.6,11,66,0.761937557,0.000550605,208.6,11,12,1.083333333,0.035502959,5.6,2,"[((3, 'd'), 3), ((3, 's'), 1), ((5, 's'), 1), ((5, 'p'), 4), ((4, 'd'), 3)]",0,-0.707106781,0,1,0.5,0,0,0.688678803,40.32953,8.065906,848.0063747,3.24777359,0.030730831,3.6,3.84,52785.34584,1084.78,15.18166667,14.3,3205385.12
122,-0.75101954,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element Os: 0.1}]","[Element Cr, Element Si, Element Sn, Element Te, Element Os]",-49.89676085,Cr1Si1Sn1Te6Os1,3.2933,1,4,8,0,"[130.0, 132.0, 162.0, 160.0, 135.0]","[7.23, 12.1, 16.3, 20.5, 8.43]","[122.0, 115.99999999999999, 140.0, 136.0, 129.0]","[78.4, 37.31, 42.4, 37.0, 57.0]","[0.6659999999999999, 1.3895211, 1.112067, 1.9708759999999999, 1.1]","[24, 14, 50, 52, 76]",184,0.847530718,0.009679647,151.9,32,68.82,0.611118564,0.146460254,16.706,13.27,124,0.573881374,0.004682561,132.3,24,204.98,0.848167977,0.097740433,43.711,41.4,5.7985462,0.713260748,0.118412169,1.60928441,1.304876,304,0.637162396,0.259430727,47.6,62,64,0.708984375,0.000503133,208.5,11,64,0.708984375,0.000503133,208.5,11,20,0.75,0.071428571,5.8,4,"[((3, 'd'), 3), ((3, 's'), 1), ((5, 's'), 1), ((5, 'p'), 4), ((5, 'd'), 5)]",0,-0.239063147,0,1,0.59375,0,0,0.683655022,41.05813,8.211626,848.0452429,3.34715359,0.055218344,3.2,2.56,69395.55442,1593.62,15.69166667,14.05,3249185.84
123,-1.855081575,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element Pd: 0.1}]","[Element Cr, Element Si, Element Sn, Element Te, Element Pd]",-44.96365829,Cr1Si1Sn1Te6Pd1,2.511,0,4,10,0,"[130.0, 132.0, 162.0, 160.0, 137.0]","[7.23, 12.1, 16.3, 20.5, 8.9]","[122.0, 115.99999999999999, 140.0, 136.0, 120.0]","[78.4, 37.31, 42.4, 37.0, 32.0]","[0.6659999999999999, 1.3895211, 1.112067, 1.9708759999999999, 0.562]","[24, 14, 50, 52, 46]",184,0.788456994,0.009318234,152.1,32,67.88,0.601298689,0.13957849,16.753,13.27,128,0.696777344,0.005532944,131.4,24,196.4,1.290409007,0.137029314,41.211,46.4,7.0825462,0.634882812,0.201899395,1.55548441,1.408876,204,0.761341792,0.169499364,44.6,38,52,0.86760355,0.000367139,207.9,11,52,0.86760355,0.000367139,207.9,11,36,1.083333333,0.2109375,6.2,8,"[((3, 'd'), 3), ((3, 's'), 1), ((5, 's'), 1), ((5, 'p'), 4), ((4, 'd'), 7)]",0,0.172800544,0,1,0.74,0,0,0.804317817,41.83434,8.366868,848.0824184,3.39081659,0.090959776,2.4,3.84,54241.09719,1097.62,14.82541667,13.95,3620417.36
124,-2.333320285,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element Pt: 0.1}]","[Element Cr, Element Si, Element Sn, Element Te, Element Pt]",-46.31610776,Cr1Si1Sn1Te6Pt1,2.6441,1,4,10,0,"[130.0, 132.0, 162.0, 160.0, 139.0]","[7.23, 12.1, 16.3, 20.5, 9.1]","[122.0, 115.99999999999999, 140.0, 136.0, 123.0]","[78.4, 37.31, 42.4, 37.0, 44.0]","[0.6659999999999999, 1.3895211, 1.112067, 1.9708759999999999, 2.128]","[24, 14, 50, 52, 78]",184,0.741198015,0.009021883,152.3,32,67.48,0.598235302,0.136831503,16.773,13.27,124,0.671436004,0.005066922,131.7,24,178.98,1.354224597,0.10552404,42.411,41.4,7.565618,0.597976087,0.138580721,1.71208441,1.462,312,0.640573636,0.26883259,47.8,64,58,0.65725327,0.000402998,208.2,11,58,0.65725327,0.000402998,208.2,11,28,0.913265306,0.133333333,6,6,"[((3, 'd'), 3), ((3, 's'), 1), ((5, 's'), 1), ((5, 'p'), 4), ((5, 'd'), 7)]",0,0.172800544,0,1,0.74,0,0,0.786529846,41.75166333,8.350332667,848.1279491,3.29641359,0.03284389,2.8,2.56,70693.83442,1678.82,15.03166667,14,3357384.48
125,-2.258502025,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element Rh: 0.1}]","[Element Cr, Element Si, Element Sn, Element Te, Element Rh]",-47.54146521,Cr1Si1Sn1Te6Rh1,3.0121,0,4,9,0,"[130.0, 132.0, 162.0, 160.0, 134.0]","[7.23, 12.1, 16.3, 20.5, 8.3]","[122.0, 115.99999999999999, 140.0, 136.0, 125.0]","[78.4, 37.31, 42.4, 37.0, 58.0]","[0.6659999999999999, 1.3895211, 1.112067, 1.9708759999999999, 1.137]","[24, 14, 50, 52, 45]",184,0.88149811,0.009885088,151.8,32,69.08,0.614453078,0.148471744,16.693,13.27,124,0.612903226,0.004858922,131.9,24,206.98,0.832983999,0.098058855,43.811,41.4,5.7744122,0.709178659,0.115771408,1.61298441,1.304876,204,0.736111111,0.168882396,44.5,38,52,0.86760355,0.000367139,207.9,11,52,0.86760355,0.000367139,207.9,11,24,0.822916667,0.099881094,5.9,5,"[((3, 'd'), 3), ((3, 's'), 1), ((5, 's'), 1), ((5, 'p'), 4), ((4, 'd'), 6)]",0,0,0,1,0.666666667,0,0,0.686410032,41.09168667,8.218337333,848.0506386,3.24552059,0.031091603,3,2.4,53865.67588,1103.3,15.33166667,14,3302780.6
126,-0.795685423,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element W: 0.1}]","[Element Cr, Element Si, Element Sn, Element Te, Element W]",-51.70544741,Cr1Si1Sn1Te6W1,4.3034,0,4,6,0,"[130.0, 132.0, 162.0, 160.0, 141.0]","[7.23, 12.1, 16.3, 20.5, 9.53]","[122.0, 115.99999999999999, 140.0, 136.0, 137.0]","[78.4, 37.31, 42.4, 37.0, 75.0]","[0.6659999999999999, 1.3895211, 1.112067, 1.9708759999999999, 0.81626]","[24, 14, 50, 52, 74]",184,0.705753781,0.008789536,152.5,32,66.62,0.594059214,0.131281018,16.816,13.27,126,0.751070799,0.005247746,133.1,24,240.98,0.871053205,0.119139781,45.511,41.4,6.3660262,0.650013307,0.150865866,1.58091041,1.304876,296,0.635546019,0.25032754,47.4,60,70,0.724489796,0.000605058,208.7,12,70,0.724489796,0.000605058,208.7,12,12,1.083333333,0.035502959,5.6,2,"[((3, 'd'), 3), ((3, 's'), 1), ((5, 's'), 1), ((5, 'p'), 4), ((5, 'd'), 3)]",0,-0.707106781,0,1,0.5,0,0,0.670798747,40.66673,8.133346,847.9999329,3.31810759,0.039889642,3.2,2.56,73836.00823,1563.54,13.57666667,13.8,4465690.8
127,-1.090900942,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Te: 0.6}, {Element Mo: 0.1}, {Element P: 0.1}]","[Element Cr, Element Si, Element Te, Element Mo, Element P]",-51.35125642,Cr1Si1Te6Mo1P1,5.0101,0,4,6,0,"[130.0, 132.0, 160.0, 139.0, 128.0]","[7.23, 12.1, 20.5, 9.4, 17.0]","[122.0, 115.99999999999999, 136.0, 138.0, 111.00000000000001]","[78.4, 37.31, 37.0, 72.5, 24.93]","[0.6659999999999999, 1.3895211, 1.9708759999999999, 0.748, 0.746607]","[24, 14, 52, 42, 15]",146,1.007881404,0.007212658,148.9,32,68.28,0.59542949,0.135657909,16.873,13.27,148,0.641252739,0.007409908,130.3,27,284.88,0.749200525,0.181504425,43.514,53.47,6.5053322,0.889363173,0.209849651,1.53753841,1.304876,206,0.683711943,0.264519413,40.7,38,156,1.025805391,0.003798294,204.9,37,156,1.025805391,0.003798294,204.9,37,10,1,0.021947874,5.7,2,"[((3, 'd'), 3), ((3, 's'), 1), ((5, 'p'), 4), ((4, 'd'), 3), ((3, 's'), 2)]",0,-0.707106781,0,1,0.5,0,0,0.935715642,43.08953633,8.617907267,848.205866,3.59859649,0.430526651,3.8,3.36,44116.48762,1288.53,14.50833333,14.95,3375940.2
